person,visit_days,txn_cnt,total_amount,avg_amount,avg_visit_gap_days,total_reward,reward_to_revenue_ratio,is_accidental_customer,gender,age,income
33b98f82f88d4775ad8abc05cbeb7c8b,5,8,56.08,7.01,1.0,10.0,0.1783166904422254,0,F,77.0,31000.0
33bc805e7baf4d3098211b05621d3022,8,8,74.93,9.36625,2.7142857142857144,5.0,0.06672894701721606,0,,,
33bdcb9aa1fe4ed4a181b9e028ef1245,11,13,248.13,19.086923076923078,2.6,20.0,0.08060290976504252,0,O,66.0,70000.0
33be916683434fa3b66027d490a33e2c,10,13,200.46,15.42,2.6666666666666665,27.0,0.13469021251122418,0,M,40.0,56000.0
33c0f47831494a07880bfa248b9c0680,3,4,79.11,19.7775,9.5,10.0,0.12640626975097966,0,F,61.0,84000.0
33ca79edeaf946929d96acd1d4c1d4eb,7,8,20.369999999999997,2.5462499999999997,4.5,3.0,0.1472754050073638,0,M,26.0,39000.0
33cb21065cc5451ab45154d31e88178b,2,2,42.42,21.21,7.0,12.0,0.2828854314002829,0,M,74.0,63000.0
33cc2d9ac6d544b6a3dc2cc2a9eae11a,12,13,187.79,14.445384615384615,2.4545454545454546,15.0,0.07987645774535386,0,F,59.0,52000.0
33ccbda880444190b6f69186eb5ac8cb,14,18,211.69,11.760555555555555,2.230769230769231,22.0,0.10392555151400633,0,F,40.0,53000.0
33d7ceb44c7d41b59eb7b3387deb2c90,7,8,210.32,26.29,2.5,13.0,0.06181057436287562,0,F,64.0,118000.0
33d7d058b31f473ea2e2a1b53971ee8a,11,12,163.0,13.583333333333334,2.5,12.0,0.0736196319018405,1,M,34.0,46000.0
33d933f005aa41a39673220662db5294,9,10,37.06,3.7060000000000004,2.75,0.0,0.0,0,M,45.0,62000.0
33e0c7e2ff0743d99192c9b2fce01f6b,9,10,157.29,15.729,2.5,15.0,0.09536524890329964,1,F,59.0,52000.0
33e4e9352ea04b559e0d0a210642ecb3,13,20,75.48,3.774,2.4166666666666665,17.0,0.2252252252252252,1,M,39.0,73000.0
33e69e3b0e7e46299c2d1547e181786c,8,8,13.93,1.74125,3.857142857142857,0.0,0.0,0,F,51.0,30000.0
33f120eee1ab4a989cb5ad82c0f428a8,8,9,190.1,21.12222222222222,3.4285714285714284,10.0,0.052603892688058915,1,F,55.0,82000.0
33f539b4b48e4122b8167955dac0a21f,5,5,13.53,2.706,6.25,0.0,0.0,0,,,
33f94bb3043b445aaf283946b4b5f3a1,7,8,72.72,9.09,4.333333333333333,5.0,0.06875687568756876,0,F,47.0,37000.0
33fe336e26ed40c38b69e0c59618820f,9,10,26.43,2.643,2.25,2.0,0.07567158531971245,0,M,70.0,31000.0
33fff31f688f4b659363124031780d4b,2,2,3.66,1.83,1.0,0.0,0.0,0,,,
34033b32f2124d099cf8e1bd8cfe28d1,11,17,256.39,15.081764705882351,2.0,17.0,0.06630523811381099,1,M,34.0,60000.0
34033bd14aa2441f944909a4906c23c5,4,4,82.06,20.515,5.333333333333333,10.0,0.12186205215695832,1,F,68.0,87000.0
3403ae9e2e7943a6a4cf242471c66e6f,8,9,179.82,19.98,3.0,15.0,0.08341675008341676,0,M,42.0,86000.0
34064317a1c84e2f8872964d1d5a2a59,7,8,182.4,22.8,3.6666666666666665,25.0,0.1370614035087719,1,F,51.0,72000.0
3407ea7b3da64a98848f6c2fadfc0c69,10,13,19.48,1.4984615384615385,2.888888888888889,2.0,0.1026694045174538,1,,,
3408fd05c781401f8442fb6dbaaea9c7,10,12,138.05,11.504166666666668,3.2222222222222223,19.0,0.13763129300977905,1,M,24.0,48000.0
341276cb09ac42ad8473be091b52b082,7,7,161.85,23.12142857142857,3.3333333333333335,2.0,0.01235712079085573,0,F,79.0,99000.0
34133498709c4f2b95af0cc334171602,6,7,171.61,24.51571428571429,4.4,7.0,0.0407901637433716,1,F,71.0,98000.0
341788ffa12b4673b36e93f92716c016,6,6,135.77,22.628333333333334,3.2,5.0,0.03682698681593872,0,F,52.0,83000.0
341961ce048a4429a5fcf5e746375370,8,9,70.05000000000001,7.783333333333335,2.5714285714285716,2.0,0.02855103497501784,0,F,27.0,36000.0
341d5d291e4d413ebea827b44c57fe4a,5,5,12.49,2.498,5.5,0.0,0.0,0,,,
3423953f128c4cdc84b123eb6f5f4c40,6,7,84.75999999999999,12.108571428571427,5.8,3.0,0.03539405379896178,0,M,47.0,34000.0
34290ee4c4db45c3bae89de9ad7a4e8b,5,5,13.110000000000001,2.6220000000000003,6.25,0.0,0.0,0,M,46.0,36000.0
34302ff0fcf8450eb335db6e878080db,10,11,24.61,2.2372727272727273,3.0,15.0,0.609508329947176,0,,,
3431e2d3d22e4bb2816244a7ac7c4721,4,4,52.66,13.165,4.0,0.0,0.0,0,F,70.0,74000.0
343543ae92b8457d924cd7a8eaa7a955,8,8,25.02,3.1275,3.4285714285714284,0.0,0.0,0,,,
343a60997ee54bd58cc3601ddcb053ea,7,7,138.51999999999998,19.788571428571426,4.333333333333333,8.0,0.05775339301183945,1,M,32.0,73000.0
343e4bfac5aa46ad92d6d02b874a879d,3,3,75.92,25.30666666666667,9.0,32.0,0.4214963119072708,0,M,67.0,90000.0
3446d272fcef4bd28e88300d1163840a,10,11,201.45,18.313636363636363,2.3333333333333335,17.0,0.08438818565400845,0,M,45.0,74000.0
3451f04e7ee5436597ed24c765333699,7,9,41.67,4.63,3.1666666666666665,0.0,0.0,0,M,25.0,42000.0
345b2431ce28457b97e7492506803d2e,4,4,42.38,10.595,4.0,7.0,0.1651722510618216,0,F,68.0,54000.0
345f9431137a49b3963221a55567c4a8,6,6,125.92999999999999,20.988333333333333,5.4,25.0,0.19852298896212184,0,M,53.0,77000.0
346ca0b690b44443a4fc2bd747964066,6,6,139.92,23.319999999999997,4.2,10.0,0.07146941109205261,1,F,52.0,85000.0
346f86f3e8fd439a83e741e67e3fb74d,4,4,88.99,22.2475,3.0,10.0,0.1123721766490617,0,M,52.0,97000.0
3478c81d15234db3b702cefcf7c4afbe,10,10,186.17000000000002,18.617,2.6666666666666665,12.0,0.06445721652253317,0,M,67.0,71000.0
3479b8d7e29a48409a04db7318a065f3,8,9,33.76,3.751111111111111,2.4285714285714284,0.0,0.0,0,M,43.0,45000.0
347a75e83b70480ba7b53c7f737ebb4a,14,15,182.09,12.139333333333333,1.9230769230769231,19.0,0.10434400571146137,0,F,82.0,55000.0
347b0731981245c681867568552acf2c,5,6,20.880000000000003,3.4800000000000004,6.0,0.0,0.0,0,,,
347f24ff65324864b9f9ab3e3adc3b5c,5,5,51.58,10.315999999999999,4.75,5.0,0.09693679720822024,1,F,64.0,36000.0
3488368c95a74463918eff304275d3ca,5,5,18.69,3.7380000000000004,3.5,0.0,0.0,0,,,
348bdc19d65f49b8b98f72c59e64cd89,9,10,184.96,18.496000000000002,3.0,14.0,0.07569204152249134,0,F,50.0,69000.0
348ebeefcf1d407fa9c00ff05255963b,4,4,101.51,25.3775,5.666666666666667,11.0,0.10836370800906314,1,F,83.0,117000.0
3491cc10ee534ae49555eb277bc5df1c,3,3,6.54,2.18,10.5,0.0,0.0,0,,,
3494b039530c491a9dba3d132aa4bbec,8,10,236.4,23.64,3.5714285714285716,12.0,0.050761421319796954,0,F,79.0,78000.0
34962645e76943bab69e9aa8c335e574,8,10,378.47999999999996,37.848,4.0,4.0,0.010568590150073982,0,M,74.0,36000.0
3497bd1dd534441bb31d5f8949fde980,8,8,19.63,2.45375,4.142857142857143,0.0,0.0,0,F,20.0,48000.0
349c817d5ca24c72953948c5180cd3d3,7,8,16.05,2.00625,4.5,0.0,0.0,0,,,
34a1ee1454ef46d0b02567e8bb5f65a7,11,13,148.99,11.460769230769232,2.5,20.0,0.13423719712732396,1,F,48.0,45000.0
34ac11b8099c4b248979bae48616b3c2,15,20,242.35999999999999,12.117999999999999,2.0,21.0,0.08664796170985312,1,M,57.0,47000.0
34b216d046e74a53adf47e99b819c882,10,10,262.83,26.282999999999998,2.5555555555555554,20.0,0.07609481413841647,1,M,71.0,86000.0
34b8b6c78bd042538c9ce74b7d8e40ca,7,8,139.24,17.405,3.5,22.0,0.1580005745475438,0,M,52.0,70000.0
34bd116837b644fc942370d742b677e1,6,6,11.59,1.9316666666666666,4.4,0.0,0.0,0,,,
34bdd53626264062ad7789ca342122a1,7,8,228.86,28.6075,4.333333333333333,22.0,0.09612863759503626,0,M,69.0,103000.0
34c0f36f5f504ead86c1378c7d41d8f6,2,2,6.62,3.31,13.0,0.0,0.0,0,F,60.0,35000.0
34c439da06614b38aaf261fc448d5c28,16,19,68.74,3.617894736842105,1.8,5.0,0.07273785277858598,0,M,30.0,49000.0
34c9104c14094b4bae602630e09021cf,13,15,42.93,2.862,2.0833333333333335,8.0,0.1863498718844631,0,M,40.0,34000.0
34d70d84fd3b4fa19a10e0d21836ee08,7,8,114.07,14.25875,4.833333333333333,12.0,0.10519856228631543,0,M,47.0,59000.0
34e19e3dc5ea431a810374298da4d28b,4,4,17.58,4.395,2.6666666666666665,20.0,1.137656427758817,0,M,23.0,74000.0
34e4608290b94a0d9da68bd262f2ad3a,4,4,67.03,16.7575,5.0,0.0,0.0,0,M,72.0,64000.0
34f4506ab17044b19e562b8d3381e19b,2,2,62.01,31.005,15.0,15.0,0.24189646831156267,1,F,57.0,91000.0
34f83b5c0b134f59bdbd1871c960a8ab,12,13,28.06,2.1584615384615384,2.4545454545454546,2.0,0.07127583749109052,0,M,59.0,40000.0
34f8936517d14baa92a4fb3af6c1e705,10,11,113.92999999999999,10.357272727272727,2.888888888888889,8.0,0.07021855525322566,0,M,62.0,40000.0
34fd8ac2a1414a1eace74ed3245517fe,20,24,69.67,2.9029166666666666,1.5263157894736843,23.0,0.33012774508396725,1,F,53.0,40000.0
34fe7c1f20874ccc81e2c4506407fa72,7,7,17.939999999999998,2.5628571428571427,4.0,5.0,0.27870680044593094,0,M,68.0,39000.0
35021cb17d1f4f23963dfeb34d32261e,13,16,24.01,1.500625,2.3333333333333335,0.0,0.0,0,,,
35047ada557b416395fdb9e342c97c6f,9,9,26.08,2.897777777777778,3.25,3.0,0.11503067484662577,0,M,29.0,56000.0
3504fbcd34474688ac705a18dbf6f9f9,6,6,14.3,2.3833333333333333,4.0,0.0,0.0,0,M,67.0,39000.0
35055ff4289447df8c93739196163b01,11,12,774.4,64.53333333333333,2.8,6.0,0.007747933884297521,0,F,48.0,72000.0
35075a458f4043c8bdd3dc33c728826b,9,10,85.16,8.516,3.125,10.0,0.11742602160638799,0,M,60.0,33000.0
350805c5003c4cc3b19495c8ae62a21c,4,4,7.17,1.7925,4.666666666666667,0.0,0.0,0,F,48.0,49000.0
350baaf35ad14a8e805991bc704404cd,9,9,29.13,3.2366666666666664,2.25,2.0,0.06865774116031582,0,,,
350ff0b961e34333b7653f6877e821e1,4,4,119.55,29.8875,6.0,14.0,0.11710581346716856,1,F,64.0,91000.0
351086383b524fab8199a86fd34edbbe,5,5,55.9,11.18,7.25,20.0,0.35778175313059035,0,O,41.0,54000.0
351781dd504142eca4ffa7c3c0b20d0f,5,6,10.33,1.7216666666666667,7.0,0.0,0.0,0,M,21.0,35000.0
351cc28e444941879e3bd3bc041beaa2,7,7,92.13,13.161428571428571,4.333333333333333,10.0,0.10854227721697601,1,F,63.0,60000.0
352365e0b86342689793a4be4841d920,4,4,15.84,3.96,8.666666666666666,0.0,0.0,0,M,64.0,61000.0
3526938fb466470190a504a751ec07b0,4,4,79.98,19.995,3.6666666666666665,20.0,0.2500625156289072,1,F,59.0,86000.0
352ccf90feeb4c92a54834c7ad2b66bf,6,6,141.45,23.575,4.2,30.0,0.21208907741251326,0,F,52.0,87000.0
352d5ef7eadd4933907c8a1428fca571,3,3,3.75,1.25,8.5,0.0,0.0,0,M,61.0,65000.0
353697e3573c49cebed67da5d6fb49f9,2,2,1.54,0.77,12.0,0.0,0.0,0,,,
3539a34f6b894c9e8a0d52742f9a21f8,5,6,81.64,13.606666666666667,4.5,7.0,0.08574228319451249,0,F,52.0,63000.0
35430f8b711c4813a7ede5552b41a802,6,6,136.66,22.776666666666667,3.2,15.0,0.10976145177813552,1,F,57.0,71000.0
354463459f134bd3874bd62d9b1f3625,6,6,149.9,24.983333333333334,4.0,7.0,0.0466977985323549,1,F,58.0,108000.0
3548505401f44bc79c3f71980d8731fe,9,11,261.67,23.78818181818182,3.125,25.0,0.09554018420147513,0,F,43.0,95000.0
3557bf585abc4baab8c51d3dba48d3fa,5,5,23.1,4.62,4.5,6.0,0.2597402597402597,1,M,46.0,63000.0
355ab404fc63416cbb0692b7ab9d51b6,2,2,32.95,16.475,19.0,2.0,0.060698027314112286,0,M,59.0,61000.0
356436b5eac54cfe8541a9e5fedf4d21,5,5,120.0,24.0,6.0,20.0,0.16666666666666666,1,M,50.0,88000.0
356470bccf484ce5a626f5122852087e,7,9,180.52,20.05777777777778,3.8333333333333335,9.0,0.04985597163749169,0,M,51.0,80000.0
356baf68c6264e4b9bde30a17d08c62a,1,2,1.65,0.825,,0.0,0.0,0,,,
3573256082544869b1fc649e2e3c7e74,4,4,88.21000000000001,22.052500000000002,4.333333333333333,8.0,0.09069266523069947,0,F,63.0,75000.0
3573e62539284ca6b4a68ba723613523,7,8,158.84,19.855,4.833333333333333,5.0,0.03147821707378494,1,M,74.0,80000.0
3577fe12bcdc4ae480feb3bd325f3f47,12,16,192.14000000000001,12.008750000000001,2.0,22.0,0.11449984386384927,1,M,50.0,42000.0
3579056d94644a9481e05012b48fe252,15,20,80.95,4.0475,1.8571428571428572,14.0,0.17294626312538602,1,F,37.0,62000.0
3587049edaf84b8f963ecdbb65beb24e,17,21,162.81,7.752857142857143,1.75,17.0,0.10441619065167987,1,M,46.0,32000.0
358ac3d8f34c424a88d08e18505b606b,2,2,3.33,1.665,9.0,0.0,0.0,0,F,72.0,54000.0
358dd6e10a994567ab25da15b9e5529e,4,5,59.99,11.998000000000001,5.0,4.0,0.06667777962993832,0,M,67.0,57000.0
358f73bcc2fd4f4988e0eddf31e79531,7,7,122.04,17.434285714285714,3.5,20.0,0.16388069485414616,0,M,91.0,73000.0
3597f1f307134a28894afe960cae8f0b,9,12,34.34,2.861666666666667,3.0,2.0,0.05824111822947,0,M,44.0,54000.0
359aa75bac3e4b15b0df6b1ade7f08a6,5,5,12.47,2.494,4.5,0.0,0.0,0,F,74.0,67000.0
359b82a36b544b5cbbe1cb3054942385,6,6,10.709999999999999,1.785,5.2,0.0,0.0,0,M,72.0,47000.0
35a6fbe3a39c4d58ba1996d3691eda18,7,7,33.39,4.7700000000000005,4.666666666666667,0.0,0.0,0,F,23.0,31000.0
35ac1273610d47748c93124564f477df,9,9,43.14,4.793333333333333,2.875,8.0,0.1854427445526194,0,,,
35ad0c309d7743e6bb03025ee6008100,11,12,117.13,9.760833333333332,2.5,15.0,0.12806283616494493,1,M,60.0,38000.0
35ad794c4a8b44418ee9376529b7052f,12,15,183.08,12.205333333333334,2.0,20.0,0.10924186148131963,1,F,55.0,47000.0
35b3206b05304a518114bee3e113af09,8,10,216.8,21.68,3.4285714285714284,25.0,0.11531365313653136,0,F,44.0,87000.0
35b3a8920b38468e89f73cb2a034c24a,7,11,270.55,24.595454545454547,2.6666666666666665,23.0,0.08501201256699316,1,M,89.0,119000.0
35b492fc36c949fb918c4c426e61ae39,3,3,7.87,2.6233333333333335,9.0,0.0,0.0,0,,,
35c32f6820fa4be782d5f2d1bb8e7aa2,4,4,10.01,2.5025,7.333333333333333,0.0,0.0,0,M,56.0,42000.0
35c748fc365a4295a3445fda28fc31b1,7,9,227.4,25.266666666666666,4.5,12.0,0.052770448548812667,0,M,64.0,82000.0
35c79602f58a40b3a7bec8c53c715535,9,10,172.33,17.233,3.125,10.0,0.058028201706029126,0,M,69.0,61000.0
35c863d477084f7fb46e4b309cf3ea5d,5,5,84.21000000000001,16.842000000000002,4.5,9.0,0.10687566797292482,0,M,56.0,66000.0
35d901988c884e41896d66088ab9d258,13,15,118.21,7.8806666666666665,2.1666666666666665,17.0,0.14381186024870993,0,M,60.0,32000.0
35d9949d3e214b24b3cba6e45ef2552c,13,15,489.74,32.64933333333333,2.0833333333333335,9.0,0.018377098052027606,0,F,54.0,53000.0
35d9cbc99e7c419c9bd8d2d067203ed4,8,10,135.66,13.565999999999999,2.4285714285714284,14.0,0.10319917440660475,0,F,21.0,49000.0
35dd2c597c7e43d8b8c53ade81e8350f,6,6,22.39,3.731666666666667,5.4,2.0,0.08932559178204555,0,F,22.0,31000.0
35dd7d2deb184c159756d2132964448b,4,4,89.86,22.465,5.333333333333333,25.0,0.2782105497440463,0,M,51.0,95000.0
35e08db3a77f4b348d04de610b9ac4b7,5,5,71.03,14.206,3.25,22.0,0.30972828382373646,1,F,67.0,54000.0
35e187f77aed4f54824dce156b7d7a6e,4,4,10.05,2.5125,7.0,0.0,0.0,0,,,
35e371655ddb472ea707489a4d92f183,10,13,36.04,2.772307692307692,2.888888888888889,5.0,0.13873473917869034,0,M,19.0,32000.0
35e4e3fce7054c91adb114c4a9320c39,5,5,126.7,25.34,5.25,10.0,0.07892659826361484,0,F,58.0,94000.0
35eb0f1497704afb9ac82350d1d903a8,7,10,37.18,3.718,3.6666666666666665,2.0,0.05379236148466918,0,M,49.0,68000.0
35ebf54706f14bdc9b7e611707398168,10,11,161.45,14.677272727272726,3.111111111111111,22.0,0.13626509755342212,0,M,54.0,55000.0
35ede829c96b4fbe896ac31d92521d47,1,1,4.25,4.25,,0.0,0.0,0,,,
35eeee7421b84784921a243b16adbac8,2,2,4.75,2.375,14.0,0.0,0.0,0,M,41.0,35000.0
35f0a49ba7784141a3adadef2ad8fc35,11,12,130.24,10.853333333333333,2.8,12.0,0.09213759213759214,1,M,42.0,42000.0
35f2d25487e04bf09865c4be7497d184,5,5,18.31,3.662,5.0,3.0,0.16384489350081924,0,M,35.0,40000.0
35f39fb3476249988ddc964f24e41edc,2,2,4.64,2.32,7.0,0.0,0.0,0,M,78.0,42000.0
35faf6c136ac4eff95cb298191d4dcbe,11,15,71.68,4.778666666666667,2.4,12.0,0.16741071428571427,1,M,32.0,69000.0
3604067a5af745549b026cc2f4434567,11,12,131.8,10.983333333333334,2.3,20.0,0.15174506828528073,1,F,48.0,53000.0
3604bb2fce684eb8ba96f2c7d1fffa92,8,9,188.95999999999998,20.995555555555555,3.5714285714285716,28.0,0.14817950889077056,0,F,76.0,80000.0
36099f26eb164d25b1214e7fbe508200,12,19,64.75,3.4078947368421053,1.8181818181818181,6.0,0.09266409266409266,1,M,30.0,39000.0
360b8705b0564f2194a16ec4866b1164,6,7,12.260000000000002,1.7514285714285716,2.4,0.0,0.0,0,,,
360e618ae997467facebe048c2cbb8e0,3,3,6.07,2.0233333333333334,5.5,0.0,0.0,0,,,
361539b15a6243dc834c6b25e481570b,5,5,9.32,1.864,6.75,0.0,0.0,0,M,19.0,53000.0
361aa97b97f147fdaef592a61081b3fa,10,12,95.69,7.974166666666666,2.888888888888889,15.0,0.15675619186957884,1,F,83.0,41000.0
361da3e85e3f447cb8239a4ca6852f6e,6,8,191.57,23.94625,2.8,19.0,0.09918045623009866,1,F,72.0,83000.0
3622ada8c6394b32a8d7ba31c737e926,9,9,255.16,28.35111111111111,3.25,27.0,0.10581595861420286,1,M,57.0,111000.0
3622ea602ea242a68bf3bf73df66bbb9,2,2,46.28,23.14,12.0,5.0,0.10803802938634399,1,M,72.0,96000.0
3625554b70d8411bbb8e556f686565ce,7,9,150.09,16.676666666666666,4.0,12.0,0.07995202878273036,1,M,64.0,60000.0
362858ec6f754ad39c3dfd0923a677f2,2,2,61.93,30.965,11.0,5.0,0.08073631519457453,1,F,64.0,93000.0
3629e20bb15a4d61a1f5bbf9d138c8f4,9,11,34.3,3.1181818181818177,3.25,0.0,0.0,0,,,
362dba5b1edd42029646aeb9efc3e674,10,13,242.74,18.672307692307694,2.888888888888889,25.0,0.1029908544121282,0,M,75.0,76000.0
36309ec0551e4e6f8f8ff08bad4eeb8e,3,3,56.32,18.773333333333333,10.0,10.0,0.17755681818181818,0,M,49.0,81000.0
36329126ff414cb08add9e80e25410a2,8,8,42.55,5.31875,3.7142857142857144,10.0,0.23501762632197418,0,F,83.0,37000.0
36329ff7770243fbbec5a8f2c3600494,8,9,264.86,29.428888888888892,3.2857142857142856,22.0,0.08306275013214529,1,M,60.0,115000.0
36365eb0e56b4e45bb8b762a3d51edbf,13,15,20.58,1.3719999999999999,1.9166666666666667,0.0,0.0,0,,,
3636eb17c0634c65933e2d90600e8462,8,10,95.12,9.512,3.4285714285714284,10.0,0.10513036164844407,0,M,38.0,36000.0
3638eaf178e9435390ce46b75900b2dd,4,4,69.56,17.39,6.0,5.0,0.0718803910293272,0,M,39.0,52000.0
36399e0a45554cafabaab01cdb80c480,6,8,230.1,28.7625,2.8,12.0,0.05215123859191656,0,F,51.0,84000.0
363c28b57ad34b468e3a687fd904b6c1,11,14,47.0,3.357142857142857,2.1,7.0,0.14893617021276595,1,M,27.0,74000.0
363c76c8cc6e4554ba17d25349e03db8,14,19,56.74,2.9863157894736845,2.1538461538461537,0.0,0.0,0,M,69.0,36000.0
3648c1ab78f0419f9abfccbe19be26f4,3,3,4.87,1.6233333333333333,3.5,0.0,0.0,0,M,48.0,40000.0
3649084b4fe2446ca9d781e7b9300678,11,12,241.66,20.138333333333332,2.6,12.0,0.04965654224944136,0,M,45.0,86000.0
364cab7a418340f6914ceb874db58a54,5,5,16.549999999999997,3.3099999999999996,6.75,0.0,0.0,0,M,46.0,46000.0
365078962f7c45e0ad5423c31deab4fd,11,13,43.61,3.3546153846153848,2.7,15.0,0.343957807842238,1,M,56.0,67000.0
365462cbdbc54610bf5ff657b444b1c5,10,10,292.09000000000003,29.209000000000003,3.111111111111111,20.0,0.06847204628710328,0,M,77.0,96000.0
3655dd06092b4cf28edf80f4daee8d93,6,6,159.11,26.518333333333334,4.8,22.0,0.13826912199107536,0,M,45.0,82000.0
365c954d08074683a4bfa8a55f373f86,6,6,13.08,2.18,5.2,0.0,0.0,0,M,29.0,59000.0
3661f1afd29a4990a798f3215eca133f,7,7,107.79,15.39857142857143,4.0,28.0,0.25976435661935243,0,F,58.0,63000.0
366fe99ee1c14def823cae2c5df14fb8,4,4,15.93,3.9825,5.333333333333333,0.0,0.0,0,M,19.0,63000.0
3671e62b64104ba49147706fb33087ff,8,8,98.77,12.34625,3.7142857142857144,12.0,0.12149438088488408,1,F,57.0,46000.0
3673655033ee4bf782a1440da5617064,3,3,39.22,13.073333333333332,7.0,5.0,0.12748597654258031,0,,,
36747348fbca4cdfb6532cbbb4179154,9,10,196.06,19.606,2.75,15.0,0.07650719167601755,1,F,58.0,73000.0
3676a7a0cb7c40ab98ab010e3f15ef89,3,3,8.48,2.8266666666666667,9.5,0.0,0.0,0,F,35.0,55000.0
3676d09f2a6142c1afcebf8f75f4c5ec,5,6,127.64,21.273333333333333,5.5,17.0,0.133187088686932,0,M,57.0,85000.0
3683407f9b804a4fbe4c1d861592d644,4,7,9.87,1.41,5.0,0.0,0.0,0,,,
36854e737253464ab290f4580084e38f,10,14,252.46,18.032857142857143,2.888888888888889,35.0,0.13863582349679157,0,O,50.0,76000.0
368b266ba48447dfb5342504d0fd7fb0,7,8,208.29999999999998,26.037499999999998,4.166666666666667,10.0,0.048007681228996645,0,F,56.0,116000.0
3693bd7f86844b51abf47b035fe3bc0a,6,8,147.47,18.43375,2.6,15.0,0.10171560317352682,0,M,48.0,74000.0
3697a921add94ccd8a91c735875932df,11,11,280.46,25.496363636363636,2.8,20.0,0.07131141695785496,0,M,56.0,93000.0
369802800cf0416faada0b21b50da22d,3,4,15.29,3.8225,6.5,8.0,0.5232177894048398,1,F,30.0,37000.0
369820dc6a5f42c5b82e95d95b58ec9f,6,7,179.59,25.655714285714286,4.4,20.0,0.11136477532156579,1,M,49.0,96000.0
369f3b700935491eae8d3c41a3c47f97,9,11,209.82,19.074545454545454,3.0,17.0,0.08102182823372414,1,F,26.0,72000.0
36ad26ff59a54c4aa02309eecbc945ca,10,11,271.62,24.69272727272727,2.7777777777777777,15.0,0.0552242102937928,0,F,60.0,96000.0
36b0760c24574d1e82629a9d881b4ef7,10,10,10.78,1.0779999999999998,2.888888888888889,0.0,0.0,0,,,
36bac1cacf514f7db5f090015a289a4d,7,7,144.48,20.639999999999997,4.5,20.0,0.13842746400885936,0,M,57.0,87000.0
36bec22ad9ac4632b79ad50bf8e42f1d,6,8,104.76,13.095,3.8,4.0,0.038182512409316534,1,F,71.0,41000.0
36c3f21fa1ea4c15966a04e8ee375a34,14,14,69.72,4.9799999999999995,1.8461538461538463,17.0,0.2438324727481354,0,M,46.0,70000.0
36ca38ce449645fcacc6fe0465010d64,3,3,3.76,1.2533333333333332,4.0,0.0,0.0,0,,,
36cc0745b3924bcab5a16ee7d27bdade,9,9,115.33,12.814444444444444,3.125,24.0,0.20809849995664614,1,F,31.0,59000.0
36ccfdf3474f472484327c266ef4fa84,11,13,258.13,19.856153846153845,2.5,34.0,0.13171657691860691,0,F,57.0,77000.0
36d0673ea98c4cafac89e8813c3324f1,3,3,87.47,29.156666666666666,1.5,10.0,0.11432491139819367,0,F,71.0,96000.0
36d5a70069e04c0b80bdb2feec41a2db,4,4,8.209999999999999,2.0524999999999998,3.3333333333333335,3.0,0.36540803897685753,0,M,28.0,48000.0
36db5f33ad944cb095d20ecbdede53f9,4,4,112.16000000000001,28.040000000000003,8.0,25.0,0.22289586305278172,1,F,50.0,97000.0
36e18fa7d9f64956bc84770a085243e3,7,8,181.18,22.6475,2.8333333333333335,20.0,0.11038745998454576,1,F,49.0,79000.0
36e34555c04b4996856a9cdb83f701f7,6,6,125.43,20.905,5.8,12.0,0.09567089213106912,0,F,58.0,88000.0
36e540dd327144b58b77729db6167af4,5,6,107.43,17.905,5.75,13.0,0.12100902913525086,0,F,79.0,50000.0
36e719e6fc9f4d01a2d96f27f7ae0b8a,5,5,107.04,21.408,6.0,22.0,0.2055306427503737,1,F,50.0,108000.0
36ea4804e0ae4172a87bdde21e91d360,2,2,37.97,18.985,20.0,9.0,0.237029233605478,0,M,58.0,74000.0
36ee9d2930c14d8c85f7a01a56001713,9,11,13.77,1.2518181818181817,3.125,0.0,0.0,0,,,
36ef13fb138a429a83c9276fa6a6f507,3,3,4.8100000000000005,1.6033333333333335,8.0,0.0,0.0,0,,,
36ef980d4deb42ee9f3bf88fcf137c01,4,4,109.0,27.25,4.666666666666667,25.0,0.22935779816513763,1,F,88.0,88000.0
36f521d12abf490aa6aefc524c928bf0,3,3,15.02,5.006666666666667,2.5,2.0,0.13315579227696406,0,M,74.0,61000.0
36f83395146641bd9ce63441a2629f2c,11,12,29.04,2.42,2.3,2.0,0.06887052341597796,1,,,
36f8574d192946a1a68dd0c666fce6e4,10,11,145.86,13.260000000000002,2.5555555555555554,17.0,0.11655011655011654,1,F,64.0,52000.0
370233c3d82c45aea4cbf8fe0ccb922e,11,12,143.25,11.9375,2.4,22.0,0.15357766143106458,1,F,60.0,56000.0
37052ed3ff944ac291e47696cffb8efd,11,11,179.8,16.345454545454547,2.4,12.0,0.06674082313681869,0,F,54.0,56000.0
3706f0e6065f445d8cf6ee400e5ecfb8,6,6,142.42000000000002,23.736666666666668,3.8,18.0,0.12638674343491083,1,F,72.0,97000.0
370c5f0ff5764c9898e22c51748be7fe,8,9,19.02,2.1133333333333333,2.857142857142857,8.0,0.4206098843322818,0,,,
370f76ff7fd349098772754c803cfe22,11,14,135.51999999999998,9.679999999999998,2.3,18.0,0.13282172373081466,0,M,28.0,39000.0
3713b8ef49c541beaa07ed83ed0136d5,6,6,26.39,4.398333333333333,3.2,3.0,0.1136794240242516,0,M,23.0,35000.0
37155a5f4ff248529399c95472186879,7,8,253.72,31.715,3.5,8.0,0.031530821377896895,1,M,68.0,107000.0
